Average rainfall,x,y,address
2.14055334,79.25,24.25,"Buxwaha, Buxwaha Tahsil, Chhatarpur District, Madhya Pradesh, India"
2.542392485,79.5,24.25,"Batiyagarh Tahsil, Damoh District, Madhya Pradesh, 470673, India"
2.503611889,79.75,24.25,"Hatta Tahsil, Damoh District, Madhya Pradesh, 470775, India"
2.28019785,80,24.25,"Patna Kalan, Pawai Tahsil, Panna District, Madhya Pradesh, India"
2.177672195,80.25,24.25,"Sigada, Pawai Tahsil, Panna District, Madhya Pradesh, India"
1.742422392,80.5,24.25,"Saktara, Kalda, Pawai Tahsil, Panna District, Madhya Pradesh, India"
2.057390998,80.75,24.25,"NH135BG, Maihar, Maihar Tahsil, Satna District, Madhya Pradesh, India"
2.696573255,81,24.25,"Bartona, Amarpatan Tahsil, Satna District, Madhya Pradesh, India"
2.990964172,81.25,24.25,"Uchehara, Ramnagar Tahsil, Satna District, Madhya Pradesh, India"
3.178966282,81.5,24.25,"Rampur Naikin Tahsil, Sidhi District, Madhya Pradesh, 486775, India"
3.506596409,81.75,24.25,"Gopadbanas Tahsil, Sidhi District, Madhya Pradesh, 486669, India"
3.64793981,82,24.25,"Gopadbanas Tahsil, Sidhi District, Madhya Pradesh, India"
3.750230466,82.25,24.25,"Deosar Tahsil, Singrauli District, Madhya Pradesh, India"
3.005186415,82.5,24.25,"Deosar Tahsil, Singrauli District, Madhya Pradesh, 486896, India"
2.681570001,82.75,24.25,"Chitrangi Tahsil, Singrauli District, Madhya Pradesh, India"
2.365148514,83,24.25,"Renukoot, Dudhi, Security Men Path Way, Uttar Pradesh, 231217, India"
2.362845564,83.25,24.25,"Dudhi, Sonbhadra District, Uttar Pradesh, 231208, India"
2.555543708,83.5,24.25,"Nagar Untāri, Nagaruntari, Garhwa District, Jharkhand, 822121, India"
2.17402968,83.75,24.25,"Majhiaon, Garhwa District, Jharkhand, 822120, India"
3.073409708,84,24.25,"Tomdaga, Nawa Bazar, Palamu District, Jharkhand, India"
2.938903233,84.25,24.25,"Chhatarpur, Palamu District, Jharkhand, 822113, India"
3.170039006,84.5,24.25,"Dumarwār, Pratappur, Chatra District, Jharkhand, India"
3.686682798,84.75,24.25,"Kunda, Chatra District, Jharkhand, India"
4.766847916,85,24.25,"Kanha Chatti, Chatra District, Jharkhand, India"
4.413898664,85.25,24.25,"Mayur Hand, Chatra District, Jharkhand, India"
3.256701011,85.5,24.25,"Barhi, Hazaribagh District, Jharkhand, India"
3.800861039,85.75,24.25,"Chalkusa, Hazaribagh District, Jharkhand, India"
3.911159203,86,24.25,"SubCentre, Kharkhari, MDR090, Kharkhari, Birni, Giridih District, Jharkhand, 825324, India"
3.48286563,86.25,24.25,"MDR086, Rānidih, Giridih, Giridih District, Jharkhand, 815316, India"
3.359938822,86.5,24.25,"Gande, Giridih District, Jharkhand, 815352, India"
3.870035435,86.75,24.25,"Sarath, Deoghar District, Jharkhand, India"
3.382167615,87,24.25,"Bāndhdih, Palojori, Deoghar District, Jharkhand, 815355, India"
4.272466897,87.25,24.25,"MDR195, Dumka, Dumka District, Jharkhand, 814101, India"
3.729754595,87.5,24.25,"Sikaripara, Shikaripara, Dumka District, Jharkhand, 186118, India"
3.548009574,87.75,24.25,"Nalhati - I, Birbhum District, West Bengal, 731243, India"
2.980174516,88,24.25,"Nalhati - II, Birbhum District, West Bengal, 731237, India"
3.274563876,88.25,24.25,"Azimganj, Jiaganj Azimganj, Murshidabad Jiaganj, Murshidabad District, West Bengal, 742123, India"
3.255917306,88.5,24.25,"Raninagar - II, Murshidabad District, West Bengal, India"
0,91.25,24.25,"Bamai, লাখাই উপজেলা, হবিগঞ্জ জেলা, সিলেট বিভাগ, বাংলাদেশ"
0,91.5,24.25,"চুনারুঘাট উপজেলা, হবিগঞ্জ জেলা, সিলেট বিভাগ, 3322, বাংলাদেশ"
4.533526982,91.75,24.25,"কমলগঞ্জ উপজেলা, মৌলভীবাজার জেলা, সিলেট বিভাগ, বাংলাদেশ"
4.751129898,92,24.25,"Chandipur, Unakoti District, Tripura, 799280, India"
5.116275887,92.25,24.25,"NH108, Patharkandi, Karimganj District, Assam, 799260, India"
5.822418894,92.5,24.25,"Katlichara, Hailakandi District, Assam, India"
6.572463804,92.75,24.25,"'N' Thingdawl, Kolasib District, Mizoram, India"
6.565729601,93,24.25,"Darlawn, Aizwal District, Mizoram, India"
4.14576252,93.25,24.25,"Thanlon, Pherzawl District, Manipur, 795143, India"
3.033812098,93.5,24.25,"Henglep tehsil, Churachandpur District, Manipur, 795128, India"
2.5668552,93.75,24.25,"Churachandpur tehsil, Churachandpur District, Manipur, India"
2.456875064,94,24.25,"Lamphou Chru, Phiran Lehou, Chandel tehsil, Chandel District, Manipur, India"
2.452598699,94.25,24.25,"Moreh, Tengnoupal tehsil, Tengnoupal District, Manipur, 795131, India"
0.821808914,68,24,"سندھ, 73070, پاکستان"
0.831025413,68.25,24,"سندھ, 73060, پاکستان"
0.83850283,68.5,24,"سندھ, 73060, پاکستان"
0.835327358,68.75,24,"سندھ, 73060, پاکستان"
0.894491118,69,24,"Kutch District, Gujarat, India"
1.019878082,69.25,24,"Kutch District, Gujarat, India"
1.196354373,69.5,24,"Kutch District, Gujarat, India"
1.406995112,69.75,24,"Bhuj Taluka, Kutch District, Gujarat, India"
1.391169958,70,24,"Kutch District, Gujarat, India"
1.386266493,70.25,24,"Kutch District, Gujarat, India"
1.322492002,70.5,24,"Kutch District, Gujarat, India"
1.330101759,70.75,24,"Kutch District, Gujarat, India"
1.127847765,71,24,"Kutch District, Gujarat, India"
1.186196023,71.25,24,"Kutch District, Gujarat, India"
1.152335078,71.5,24,"Bhabhar Taluka, Banaskantha District, Gujarat, 385320, India"
0.987033412,71.75,24,"Kankrej Taluka, Banaskantha District, Gujarat, India"
1.638103698,72,24,"Kankrej Taluka, Banaskantha District, Gujarat, India"
2.126936502,72.25,24,"Sidhpur Taluka, Patan District, Gujarat, India"
1.749684605,72.5,24,"Navisana, Vadgam Taluka, Banaskantha District, Gujarat, India"
1.547363391,72.75,24,"Timba, Satlasana Taluka, Mahesana District, Gujarat, 384330, India"
1.754978506,73,24,"Nadri, Vadali Taluka, Sabarkantha District, Gujarat, India"
1.972594176,73.25,24,"Bandhana, Vijayanagar Taluka, Sabarkantha District, Gujarat, India"
1.141657906,73.5,24,"Bhanda, Kherwara Tehsil, Udaipur District, Rajasthan, 313803, India"
1.705056646,73.75,24,"Bhagor, Kalyanpur, Rishabhdeo Tehsil, Udaipur District, Rajasthan, India"
1.932752528,74,24,"Kundli, Salumbar Tehsil, Udaipur District, Rajasthan, 313026, India"
2.592686985,74.25,24,"SH91, Padlabavri, Dhariawad Tehsil, Pratapgarh District, Rajasthan, India"
3.881184358,74.5,24,"Dhariawad Tehsil, Pratapgarh District, Rajasthan, India"
4.325592799,74.75,24,"Pratapgarh Tehsil, Pratapgarh District, Rajasthan, 312605, India"
3.82242308,75,24,"Bhalot, Mandsaur Tahsil, Mandsaur District, Madhya Pradesh, India"
2.853692618,75.25,24,"Ranakheda, Mandsaur Tahsil, Mandsaur District, Madhya Pradesh, India"
2.490864925,75.5,24,"Makoriya, Gangdhar Tehsil, Jhalawar District, Rajasthan, India"
3.951921343,75.75,24,"Tarnod, Suwasra Tahsil, Mandsaur District, Madhya Pradesh, 458888, India"
4.106655784,76,24,"Pilwapura, Susner Tahsil, Agar Malwa District, Madhya Pradesh, India"
3.718044355,76.25,24,"Mana, Susner Tahsil, Agar Malwa District, Madhya Pradesh, India"
3.361933819,76.5,24,"Bisnya, Khilchipur Tahsil, Rajgarh District, Madhya Pradesh, India"
3.704923165,76.75,24,"NH52;NH752B, Rampura, Rajgarh Tahsil, Rajgarh District, Madhya Pradesh, 465661, India"
4.09822625,77,24,"Chotra, Singapura, Biaora Tahsil, Rajgarh District, Madhya Pradesh, India"
3.943308458,77.25,24,"Sohan Khedi, Maksoodangarh Tahsil, Guna District, Madhya Pradesh, India"
4.107014744,77.5,24,"Sahar Kheda, Lateri Tahsil, Vidisha District, Madhya Pradesh, India"
3.437365725,77.75,24,"Narayanpur, Nateran Tahsil, Vidisha District, Madhya Pradesh, India"
3.2946643,78,24,"Chak Bakwara, Devli, Kurwai Tahsil, Vidisha District, Madhya Pradesh, India"
3.29010965,78.25,24,"Pathardi Tahsil, Vidisha District, Madhya Pradesh, 464337, India"
3.270658972,78.5,24,"Malthon Tahsil, Sagar District, Madhya Pradesh, India"
2.772518864,78.75,24,"Banda Tahsil, Sagar District, Madhya Pradesh, 470335, India"
2.463415211,79,24,"MD1916, Patoua, Banda Tahsil, Sagar District, Madhya Pradesh, 470335, India"
2.383885851,79.25,24,"Patharia Tahsil, Damoh District, Madhya Pradesh, 470664, India"
2.576164782,79.5,24,"Patera Tahsil, Damoh District, Madhya Pradesh, India"
2.513603527,79.75,24,"Patera, Patera Tahsil, Damoh District, Madhya Pradesh, India"
2.398615528,80,24,"Murta, Raipura Tahsil, Panna District, Madhya Pradesh, India"
2.142553031,80.25,24,"MD1817, Lamtara, Shahnagar Tahsil, Panna District, Madhya Pradesh, 488448, India"
1.986740515,80.5,24,"MD3602, Kymore, Vijayraghavgarh Tahsil, Katni District, Madhya Pradesh, 483880, India"
2.144816158,80.75,24,"Vijayraghavgarh Tahsil, Katni District, Madhya Pradesh, India"
2.578559126,81,24,"Baralumaha, Manpur Tahsil, Umaria District, Madhya Pradesh, India"
2.931143994,81.25,24,"Beohari Tahsil, Shahdol District, Madhya Pradesh, 484776, India"
3.165766501,81.5,24,"Beohari Tahsil, Shahdol District, Madhya Pradesh, 484776, India"
3.299623246,81.75,24,"Kusmi Tahsil, Sidhi District, Madhya Pradesh, India"
3.450765685,82,24,"Kusmi, Kusmi Tahsil, Sidhi District, Madhya Pradesh, India"
3.110361176,82.25,24,"Singrauli Tahsil, Singrauli District, Madhya Pradesh, India"
3.070267793,82.5,24,"MD1212, Rajmilan, Singrauli Tahsil, Singrauli District, Madhya Pradesh, India"
2.774559265,82.75,24,"Singrauli Tahsil, Singrauli District, Madhya Pradesh, India"
2.44954889,83,24,"Dudhi, Sonbhadra District, Uttar Pradesh, 231223, India"
2.49688753,83.25,24,"Ramanujganj Tahsil, Balrampur District, Chhattisgarh, India"
2.638652313,83.5,24,"Ucherua, Ramanujganj Tahsil, Balrampur District, Chhattisgarh, India"
3.466441096,83.75,24,"Chinia, Garhwa District, Jharkhand, 822125, India"
4.009776565,84,24,"Semra, Chainpur, Palamu District, Jharkhand, India"
3.975242684,84.25,24,"Nilambar-Pitambarpur(Lesliganj), Palamu District, Jharkhand, 822118, India"
3.780281226,84.5,24,"Panki, Palamu District, Jharkhand, 822122, India"
4.40567557,84.75,24,"Bariyatu, Latehar District, Jharkhand, India"
5.383010766,85,24,"Tandwa, Chatra District, Jharkhand, 825321, India"
4.636797003,85.25,24,"Salgā, Katamdag, Hazaribagh District, Jharkhand, India"
2.63999964,85.5,24,"Daru, Hazaribagh District, Jharkhand, India"
2.897244488,85.75,24,"Bishungarh, Hazaribagh District, Jharkhand, 825312, India"
4.353490779,86,24,"PHC, Dumri, NH19, Dumri, Giridih District, Jharkhand, 835230, India"
3.979695139,86.25,24,"Pirtanr, Giridih District, Jharkhand, India"
4.296744103,86.5,24,"Narayanpur, Jamtara District, Jharkhand, India"
4.633860615,86.75,24,"MDR237, Karma Tanr Vidyasagar, Jamtara District, Jharkhand, 815835, India"
4.358107735,87,24,"Fatehpur, Jamtara District, Jharkhand, India"
5.238563961,87.25,24,"Rajnagar, Birbhum District, West Bengal, India"
4.515836566,87.5,24,"Mohammad Bazar, Birbhum District, West Bengal, India"
3.739532011,87.75,24,"Mayureswar, Mayureswar - II, Birbhum District, West Bengal, 731218, India"
2.886742016,88,24,"SubCentre, Mohisar, NH116A, Khargram, Murshidabad District, West Bengal, 742147, India"
3.048540785,88.25,24,"Beldanga - I, Murshidabad District, West Bengal, 742113, India"
3.114708758,88.5,24,"Domkal, Murshidabad District, West Bengal, 742406, India"
4.528357919,91.25,24,"ব্রাহ্মণবাড়িয়া, ব্রাহ্মণবাড়িয়া সদর উপজেলা, ব্রাহ্মণবাড়িয়া জেলা, চট্টগ্রাম বিভাগ, 3400, বাংলাদেশ"
4.483888071,91.5,24,"NH-108B, Padmabil, Khowai District, Tripura, 799201, India"
4.535232085,91.75,24,"Tulashikhar, Khowai District, Tripura, India"
4.828021057,92,24,"Manu, Dhalai District, Tripura, 799275, India"
5.024672784,92.25,24,"Vanghmun, Jampuii Hills, North Tripura District, Tripura, India"
4.745436368,92.5,24,"NH6, Zawlnuam, Mamit District, Mizoram, India"
5.092616966,92.75,24,"'N' Thingdawl, Kolasib District, Mizoram, India"
5.538011994,93,24,"Phullen, Saitual District, Mizoram, India"
4.324637795,93.25,24,"Ngopa, Champhai District, Mizoram, 796290, India"
3.099146869,93.5,24,"Singngat, Churachandpur District, Manipur, India"
2.530863163,93.75,24,"တွန်းဇံ, ဖလမ်းခရိုင်, ချင်းပြည်နယ်, မြန်မာ"
2.452696579,94,24,"Chakpikarong, Chandel District, Manipur, 795102, India"
0.83673595,68,23.75,"سندھ, 73070, پاکستان"
0.851758118,68.25,23.75,"Kutch District, Gujarat, India"
0.848688293,68.5,23.75,"Kutch District, Gujarat, India"
0.820435565,68.75,23.75,"SH_, બઈયાવા, Lakhpat Taluka, Kutch District, Gujarat, 370627, India"
0.926877298,69,23.75,"બના, Lakhpat Taluka, Kutch District, Gujarat, 370625, India"
1.161817965,69.25,23.75,"Bhuj Taluka, Kutch District, Gujarat, India"
1.28826038,69.5,23.75,"ધોરડો, Bhuj Taluka, Kutch District, Gujarat, 370510, India"
1.449709313,69.75,23.75,"સરગુ, Bhuj Taluka, Kutch District, Gujarat, 370510, India"
1.38314375,70,23.75,"Kutch District, Gujarat, India"
1.426609746,70.25,23.75,"Kutch District, Gujarat, India"
1.34042997,70.5,23.75,"Rapar Taluka, Kutch District, Gujarat, India"
1.342139085,70.75,23.75,"ગેડી, Rapar Taluka, Kutch District, Gujarat, 370165, India"
1.384505845,71,23.75,"Kutch District, Gujarat, India"
1.259046442,71.25,23.75,"Santalpur Taluka, Patan District, Gujarat, India"
1.442173712,71.5,23.75,"Radhanpur Taluka, Patan District, Gujarat, 385360, India"
1.060665868,71.75,23.75,"Varana, Sami Taluka, Patan District, Gujarat, India"
1.241569276,72,23.75,"Patan, Patan Taluka, Patan District, Gujarat, 384200, India"
2.075169561,72.25,23.75,"Patan Taluka, Patan District, Gujarat, 384275, India"
1.238481781,72.5,23.75,"Khandosan, Visnagar Taluka, Mahesana District, Gujarat, 384310, India"
1.767665509,72.75,23.75,"Vijapur Taluka, Mahesana District, Gujarat, India"
1.827098046,73,23.75,"Idar Taluka, Sabarkantha District, Gujarat, India"
1.734223793,73.25,23.75,"Bhiloda, Bhiloda Taluka, Aravalli District, Gujarat, 383245, India"
1.887800004,73.5,23.75,"Malmatha, Bichiwara Tehsil, Dungarpur District, Rajasthan, India"
1.899457268,73.75,23.75,"Mandela Upli, Jhonthtri Tehsil, Dungarpur District, Rajasthan, 314404, India"
2.129023054,74,23.75,"Teetuwa, Sagwara Tehsil, Dungarpur District, Rajasthan, 314024, India"
2.818955564,74.25,23.75,"Chhota Wara, Garhi Tehsil, Banswara District, Rajasthan, 327605, India"
3.502589952,74.5,23.75,"Ghatol Tehsil, Banswara District, Rajasthan, India"
3.756516845,74.75,23.75,"Barkheri, Arnod Tehsil, Pratapgarh District, Rajasthan, India"
3.597319031,75,23.75,"Naveli, Piploda Tahsil, Ratlam District, Madhya Pradesh, 457340, India"
3.076310552,75.25,23.75,"Gothada, Jaora Tahsil, Ratlam District, Madhya Pradesh, 457336, India"
3.050150599,75.5,23.75,"SH25, Khaspura, Alot Tahsil, Ratlam District, Madhya Pradesh, 457114, India"
3.388139871,75.75,23.75,"Lodha Khedi, Badod Tahsil, Agar Malwa District, Madhya Pradesh, India"
3.789784049,76,23.75,"Narwal, Agar Tahsil, Agar Malwa District, Madhya Pradesh, India"
4.020984337,76.25,23.75,"Dawatpur, Nalkheda Tahsil, Agar Malwa District, Madhya Pradesh, India"
3.771342587,76.5,23.75,"Darana, Sarangpur Tahsil, Rajgarh District, Madhya Pradesh, India"
3.627517851,76.75,23.75,"Sankhedi, Khujner Tahsil, Rajgarh District, Madhya Pradesh, 465683, India"
3.663535457,77,23.75,"Pura, Sonkatch, Narsinghgarh Tahsil, Rajgarh District, Madhya Pradesh, 458883, India"
3.840121406,77.25,23.75,"Neem Khedi, Berasia Tahsil, Bhopal District, Madhya Pradesh, India"
3.583898289,77.5,23.75,"Paniyan, Berasia Tahsil, Bhopal District, Madhya Pradesh, India"
3.215543686,77.75,23.75,"Nagtara, Nateran Tahsil, Vidisha District, Madhya Pradesh, 464258, India"
3.424376451,78,23.75,"Gadayla, Karonda Kalan, Basoda Tahsil, Vidisha District, Madhya Pradesh, India"
3.423300765,78.25,23.75,"Tyonda Tahsil, Vidisha District, Madhya Pradesh, India"
3.372082499,78.5,23.75,"Sagar Tahsil, Sagar District, Madhya Pradesh, India"
3.197721289,78.75,23.75,"Sagar, Sagar Tahsil, Sagar District, Madhya Pradesh, 470001, India"
3.164743061,79,23.75,"Rehli Tahsil, Sagar District, Madhya Pradesh, 470227, India"
2.525836988,79.25,23.75,"Ron, Garhakota Tahsil, Sagar District, Madhya Pradesh, India"
2.5072574,79.5,23.75,"Damoh, Damoh Tahsil, Damoh District, Madhya Pradesh, 470600, India"
2.513437329,79.75,23.75,"Jabera Tahsil, Damoh District, Madhya Pradesh, 470881, India"
2.522472681,80,23.75,"Sihondi, Bahoriband Tahsil, Katni District, Madhya Pradesh, India"
2.256413198,80.25,23.75,"Rithi Tahsil, Katni District, Madhya Pradesh, 483990, India"
2.066016804,80.5,23.75,"Katni, Murwara Tahsil, Katni District, Madhya Pradesh, 483500, India"
2.196889567,80.75,23.75,"Baran Mahgawan, Barhi Tahsil, Katni District, Madhya Pradesh, India"
2.703964227,81,23.75,"Tala, Manpur Tahsil, Umaria District, Madhya Pradesh, India"
3.128904302,81.25,23.75,"SH68, Jaisinghnagar Tahsil, Shahdol District, Madhya Pradesh, India"
3.145753942,81.5,23.75,"Jaisinghnagar Tahsil, Shahdol District, Madhya Pradesh, India"
3.153332376,81.75,23.75,"Bharatpur, Bharatpur Tahsil, Manendragarh-Chirimiri-Bharatpur District, Chhattisgarh, India"
3.190516415,82,23.75,"Bharatpur Tahsil, Manendragarh-Chirimiri-Bharatpur District, Chhattisgarh, India"
3.420988309,82.25,23.75,"Bharatpur Tahsil, Manendragarh-Chirimiri-Bharatpur District, Chhattisgarh, India"
3.250610986,82.5,23.75,"Sonhat Tahsil, Koriya, Chhattisgarh, India"
3.087995872,82.75,23.75,"Oudgi Tahsil, Surajpur District, Chhattisgarh, 497231, India"
2.70046906,83,23.75,"Pratappur Tahsil, Surajpur District, Chhattisgarh, India"
2.658582518,83.25,23.75,"Wadrafnagar Tahsil, Balrampur District, Chhattisgarh, 497225, India"
2.666447543,83.5,23.75,"Ramanujganj Tahsil, Balrampur District, Chhattisgarh, 497220, India"
3.447314875,83.75,23.75,"Bhandaria, Garhwa District, Jharkhand, India"
5.16505901,84,23.75,"Bhandaria, Garhwa District, Jharkhand, India"
3.821430888,84.25,23.75,"Mūru, Barwadih, Latehar District, Jharkhand, India"
3.953297508,84.5,23.75,"Latehar, Latehar District, Jharkhand, 829206, India"
3.81204832,84.75,23.75,"Chandwa, Latehar District, Jharkhand, 829203, India"
3.894299661,85,23.75,"Tandwa, Chatra District, Jharkhand, India"
3.595732145,85.25,23.75,"Barkagaon, Hazaribagh District, Jharkhand, India"
3.556664362,85.5,23.75,"Mandu, Ramgarh District, Jharkhand, 825316, India"
3.541653964,85.75,23.75,"Tenughat, Gumia, Bokaro District, Jharkhand, 829149, India"
4.657808801,86,23.75,"Peterwar, Bokaro District, Jharkhand, India"
3.508948041,86.25,23.75,"Maheshpur, Tundo, Baghmara-Cum-Katras, Dhanbad District, Jharkhand, 828125, India"
6.022953095,86.5,23.75,"Nichitpur, Baliapur, Dhanbad District, Jharkhand, India"
6.164906453,86.75,23.75,"Garphalbāri, Nirsa-Cum-Chirkunda, Dhanbad District, Jharkhand, 828204, India"
4.536475731,87,23.75,"Barabani, Paschim Bardhaman District, West Bengal, 713366, India"
5.037920277,87.25,23.75,"Pandaveswar, Pandabeswar, Paschim Bardhaman District, West Bengal, 713378, India"
4.678696844,87.5,23.75,"Dubrajpur, Birbhum District, West Bengal, 731124, India"
3.840768299,87.75,23.75,"Bolpur Sriniketan, Birbhum District, West Bengal, 731204, India"
3.542677174,88,23.75,"Ketugram - I, Purba Bardhaman District, West Bengal, 713129, India"
3.372439341,88.25,23.75,"Kaliganj, Nadia District, West Bengal, 741150, India"
3.419618012,88.5,23.75,"Tehatta, Tehatta-I, Nadia District, West Bengal, 741160, India"
0,91,23.75,"মুরাদনগর উপজেলা, কুমিল্লা জেলা, চট্টগ্রাম বিভাগ, 3543, বাংলাদেশ"
